Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,MEEKER,93,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,MORRISON,97,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"14,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,RENVILLE,129,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,SCOTT,139,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,SHERBURNE,141,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,800,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,SIBLEY,143,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,STEARNS,145,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,TODD,153,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,WADENA,159,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,CENTRAL,50,WRIGHT,171,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,AITKIN,1,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,ANOKA,3,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CARLTON,17,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CHISAGO,25,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CROW WING,35,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,HENNEPIN,53,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,800,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,ISANTI,59,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,KANABEC,65,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,MILLE LACS,95,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,PINE,115,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,WASHINGTON,163,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,BELTRAMI,7,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,CASS,21,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,HUBBARD,57,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,ITASCA,61,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,KOOCHICHING,71,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,LAKE OF THE WOODS,77,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,800,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHEAST,30,COOK,31,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHEAST,30,LAKE,75,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHEAST,30,ST. LOUIS,137,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,BECKER,5,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,CLAY,27,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,KITTSON,69,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,NORMAN,107,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,POLK,119,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,RED LAKE,125,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,RICE,131,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,STEELE,147,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WASECA,161,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,DODGE,39,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"15,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,MOWER,99,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,WABASHA,157,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHEAST,90,WINONA,169,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,JACKSON,63,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,LYON,83,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,MURRAY,101,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,NOBLES,105,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,SOUTHWEST,70,ROCK,133,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,GRANT,51,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"16,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,POPE,121,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,ATTALA,7,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,CARROLL,15,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"9,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,CHOCTAW,19,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,HOLMES,51,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,LEAKE,79,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,MADISON,89,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,RANKIN,121,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,400",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,SCOTT,123,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"13,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,CENTRAL,50,WEBSTER,155,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CHICKASAW,17,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,CLAY,25,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NESHOBA,99,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,NOXUBEE,103,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,OKTIBBEHA,105,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,WINSTON,159,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,100,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,200,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,200,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"7,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,BENTON,9,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,CALHOUN,13,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,300",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,GRENADA,43,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,LAFAYETTE,71,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,MARSHALL,93,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,600",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTH CENTRAL,20,YALOBUSHA,161,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ALCORN,3,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"5,800",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PONTOTOC,115,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED, ,
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,900",
SURVEY,2021,FIRST OF JAN,,COUNTY,MISSISSIPPI,28,NORTHEAST,30,TIPPAH,139,,,0,,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"4,900",
